transaction_id,account_code,amount,transaction_date,description
TXN00000358,101-008,4195.1,2025-09-19T00:39:36.158046,Transaction 358
TXN00000359,101-009,4318.55,2025-09-19T00:39:36.158048,Transaction 359
TXN00000360,101-000,4442.0,2025-09-19T00:39:36.158049,Transaction 360
TXN00000361,101-001,4565.45,2025-09-19T00:39:36.158051,Transaction 361
TXN00000362,101-002,4688.9,2025-09-19T00:39:36.158052,Transaction 362
TXN00000363,101-003,4812.35,2025-09-19T00:39:36.158054,Transaction 363
TXN00000364,101-004,4935.8,2025-09-19T00:39:36.158056,Transaction 364
TXN00000365,101-005,5059.25,2025-09-19T00:39:36.158057,Transaction 365
TXN00000366,101-006,5182.7,2025-09-19T00:39:36.158059,Transaction 366
TXN00000367,101-007,5306.15,2025-09-19T00:39:36.158061,Transaction 367
TXN00000368,101-008,5429.6,2025-09-19T00:39:36.158062,Transaction 368
TXN00000369,101-009,5553.05,2025-09-19T00:39:36.158064,Transaction 369
TXN00000370,101-000,5676.5,2025-09-19T00:39:36.158066,Transaction 370
TXN00000371,101-001,5799.95,2025-09-19T00:39:36.158067,Transaction 371
TXN00000372,101-002,5923.4,2025-09-19T00:39:36.158069,Transaction 372
TXN00000373,101-003,6046.85,2025-09-19T00:39:36.158071,Transaction 373
TXN00000374,101-004,6170.3,2025-09-19T00:39:36.158072,Transaction 374
TXN00000375,101-005,6293.75,2025-09-19T00:39:36.158074,Transaction 375
TXN00000376,101-006,6417.2,2025-09-19T00:39:36.158076,Transaction 376
TXN00000377,101-007,6540.65,2025-09-19T00:39:36.158077,Transaction 377
TXN00000378,101-008,6664.1,2025-09-19T00:39:36.158079,Transaction 378
TXN00000379,101-009,6787.55,2025-09-19T00:39:36.158080,Transaction 379
TXN00000380,101-000,6911.0,2025-09-19T00:39:36.158082,Transaction 380
TXN00000381,101-001,7034.45,2025-09-19T00:39:36.158084,Transaction 381
TXN00000382,101-002,7157.9,2025-09-19T00:39:36.158085,Transaction 382
TXN00000383,101-003,7281.35,2025-09-19T00:39:36.158087,Transaction 383
TXN00000384,101-004,7404.8,2025-09-19T00:39:36.158089,Transaction 384
TXN00000385,101-005,7528.25,2025-09-19T00:39:36.158090,Transaction 385
TXN00000386,101-006,7651.7,2025-09-19T00:39:36.158092,Transaction 386
TXN00000387,101-007,7775.15,2025-09-19T00:39:36.158094,Transaction 387
TXN00000388,101-008,7898.6,2025-09-19T00:39:36.158095,Transaction 388
TXN00000389,101-009,8022.05,2025-09-19T00:39:36.158097,Transaction 389
TXN00000390,101-000,8145.5,2025-09-19T00:39:36.158099,Transaction 390
TXN00000391,101-001,8268.95,2025-09-19T00:39:36.158100,Transaction 391
TXN00000392,101-002,8392.4,2025-09-19T00:39:36.158102,Transaction 392
TXN00000393,101-003,8515.85,2025-09-19T00:39:36.158104,Transaction 393
TXN00000394,101-004,8639.3,2025-09-19T00:39:36.158105,Transaction 394
TXN00000395,101-005,8762.75,2025-09-19T00:39:36.158107,Transaction 395
TXN00000396,101-006,8886.2,2025-09-19T00:39:36.158109,Transaction 396
TXN00000397,101-007,9009.65,2025-09-19T00:39:36.158110,Transaction 397
TXN00000398,101-008,9133.1,2025-09-19T00:39:36.158112,Transaction 398
TXN00000399,101-009,9256.55,2025-09-19T00:39:36.158113,Transaction 399
TXN00000400,101-000,9380.0,2025-09-19T00:39:36.158115,Transaction 400
TXN00000401,101-001,9503.45,2025-09-19T00:39:36.158117,Transaction 401
TXN00000402,101-002,9626.9,2025-09-19T00:39:36.158119,Transaction 402
TXN00000403,101-003,9750.35,2025-09-19T00:39:36.158120,Transaction 403
TXN00000404,101-004,9873.8,2025-09-19T00:39:36.158122,Transaction 404
TXN00000405,101-005,9997.25,2025-09-19T00:39:36.158124,Transaction 405
TXN00000406,101-006,120.7,2025-09-19T00:39:36.158126,Transaction 406
TXN00000407,101-007,244.15,2025-09-19T00:39:36.158127,Transaction 407
TXN00000408,101-008,367.6,2025-09-19T00:39:36.158129,Transaction 408
TXN00000409,101-009,491.05,2025-09-19T00:39:36.158131,Transaction 409
TXN00000410,101-000,614.5,2025-09-19T00:39:36.158132,Transaction 410
TXN00000411,101-001,737.95,2025-09-19T00:39:36.158134,Transaction 411
TXN00000412,101-002,861.4,2025-09-19T00:39:36.158136,Transaction 412
TXN00000413,101-003,984.85,2025-09-19T00:39:36.158137,Transaction 413
TXN00000414,101-004,1108.3,2025-09-19T00:39:36.158139,Transaction 414
TXN00000415,101-005,1231.75,2025-09-19T00:39:36.158141,Transaction 415
TXN00000416,101-006,1355.2,2025-09-19T00:39:36.158142,Transaction 416
TXN00000417,101-007,1478.65,2025-09-19T00:39:36.158144,Transaction 417
TXN00000418,101-008,1602.1,2025-09-19T00:39:36.158146,Transaction 418
TXN00000419,101-009,1725.55,2025-09-19T00:39:36.158147,Transaction 419
TXN00000420,101-000,1849.0,2025-09-19T00:39:36.158149,Transaction 420
TXN00000421,101-001,1972.45,2025-09-19T00:39:36.158151,Transaction 421
TXN00000422,101-002,2095.9,2025-09-19T00:39:36.158152,Transaction 422
TXN00000423,101-003,2219.35,2025-09-19T00:39:36.158154,Transaction 423
TXN00000424,101-004,2342.8,2025-09-19T00:39:36.158156,Transaction 424
TXN00000425,101-005,2466.25,2025-09-19T00:39:36.158157,Transaction 425
TXN00000426,101-006,2589.7,2025-09-19T00:39:36.158159,Transaction 426
TXN00000427,101-007,2713.15,2025-09-19T00:39:36.158161,Transaction 427
TXN00000428,101-008,2836.6,2025-09-19T00:39:36.158162,Transaction 428
TXN00000429,101-009,2960.05,2025-09-19T00:39:36.158164,Transaction 429
TXN00000430,101-000,3083.5,2025-09-19T00:39:36.158165,Transaction 430
TXN00000431,101-001,3206.95,2025-09-19T00:39:36.158167,Transaction 431
TXN00000432,101-002,3330.4,2025-09-19T00:39:36.158169,Transaction 432
TXN00000433,101-003,3453.85,2025-09-19T00:39:36.158170,Transaction 433
TXN00000434,101-004,3577.3,2025-09-19T00:39:36.158172,Transaction 434
TXN00000435,101-005,3700.75,2025-09-19T00:39:36.158174,Transaction 435
TXN00000436,101-006,3824.2,2025-09-19T00:39:36.158175,Transaction 436
TXN00000437,101-007,3947.65,2025-09-19T00:39:36.158177,Transaction 437
TXN00000438,101-008,4071.1,2025-09-19T00:39:36.158179,Transaction 438
TXN00000439,101-009,4194.55,2025-09-19T00:39:36.158180,Transaction 439
TXN00000440,101-000,4318.0,2025-09-19T00:39:36.158182,Transaction 440
TXN00000441,101-001,4441.45,2025-09-19T00:39:36.158183,Transaction 441
TXN00000442,101-002,4564.9,2025-09-19T00:39:36.158185,Transaction 442
TXN00000443,101-003,4688.35,2025-09-19T00:39:36.158187,Transaction 443
TXN00000444,101-004,4811.8,2025-09-19T00:39:36.158189,Transaction 444
TXN00000445,101-005,4935.25,2025-09-19T00:39:36.158190,Transaction 445
TXN00000446,101-006,5058.7,2025-09-19T00:39:36.158192,Transaction 446
TXN00000447,101-007,5182.15,2025-09-19T00:39:36.158194,Transaction 447
TXN00000448,101-008,5305.6,2025-09-19T00:39:36.158195,Transaction 448
TXN00000449,101-009,5429.05,2025-09-19T00:39:36.158197,Transaction 449
TXN00000450,101-000,5552.5,2025-09-19T00:39:36.158198,Transaction 450
TXN00000451,101-001,5675.95,2025-09-19T00:39:36.158200,Transaction 451
TXN00000452,101-002,5799.4,2025-09-19T00:39:36.158202,Transaction 452
TXN00000453,101-003,5922.85,2025-09-19T00:39:36.158203,Transaction 453
TXN00000454,101-004,6046.3,2025-09-19T00:39:36.158205,Transaction 454
TXN00000455,101-005,6169.75,2025-09-19T00:39:36.158206,Transaction 455
TXN00000456,101-006,6293.2,2025-09-19T00:39:36.158208,Transaction 456
TXN00000457,101-007,6416.65,2025-09-19T00:39:36.158210,Transaction 457
TXN00000458,101-008,6540.1,2025-09-19T00:39:36.158212,Transaction 458
TXN00000459,101-009,6663.55,2025-09-19T00:39:36.158213,Transaction 459
TXN00000460,101-000,6787.0,2025-09-19T00:39:36.158215,Transaction 460
TXN00000461,101-001,6910.45,2025-09-19T00:39:36.158217,Transaction 461
TXN00000462,101-002,7033.9,2025-09-19T00:39:36.158219,Transaction 462
TXN00000463,101-003,7157.35,2025-09-19T00:39:36.158220,Transaction 463
TXN00000464,101-004,7280.8,2025-09-19T00:39:36.158222,Transaction 464
TXN00000465,101-005,7404.25,2025-09-19T00:39:36.158224,Transaction 465
TXN00000466,101-006,7527.7,2025-09-19T00:39:36.158226,Transaction 466
TXN00000467,101-007,7651.15,2025-09-19T00:39:36.158227,Transaction 467
TXN00000468,101-008,7774.6,2025-09-19T00:39:36.158229,Transaction 468
TXN00000469,101-009,7898.05,2025-09-19T00:39:36.158231,Transaction 469
TXN00000470,101-000,8021.5,2025-09-19T00:39:36.158232,Transaction 470
TXN00000471,101-001,8144.95,2025-09-19T00:39:36.158234,Transaction 471
TXN00000472,101-002,8268.4,2025-09-19T00:39:36.158236,Transaction 472
TXN00000473,101-003,8391.85,2025-09-19T00:39:36.158237,Transaction 473
TXN00000474,101-004,8515.3,2025-09-19T00:39:36.158239,Transaction 474
TXN00000475,101-005,8638.75,2025-09-19T00:39:36.158241,Transaction 475
TXN00000476,101-006,8762.2,2025-09-19T00:39:36.158242,Transaction 476
TXN00000477,101-007,8885.65,2025-09-19T00:39:36.158244,Transaction 477
TXN00000478,101-008,9009.1,2025-09-19T00:39:36.158246,Transaction 478
TXN00000479,101-009,9132.55,2025-09-19T00:39:36.158247,Transaction 479
TXN00000480,101-000,9256.0,2025-09-19T00:39:36.158249,Transaction 480
TXN00000481,101-001,9379.45,2025-09-19T00:39:36.158251,Transaction 481
TXN00000482,101-002,9502.9,2025-09-19T00:39:36.158252,Transaction 482
TXN00000483,101-003,9626.35,2025-09-19T00:39:36.158254,Transaction 483
TXN00000484,101-004,9749.8,2025-09-19T00:39:36.158256,Transaction 484
TXN00000485,101-005,9873.25,2025-09-19T00:39:36.158257,Transaction 485
TXN00000486,101-006,9996.7,2025-09-19T00:39:36.158259,Transaction 486
TXN00000487,101-007,120.15,2025-09-19T00:39:36.158261,Transaction 487
TXN00000488,101-008,243.6,2025-09-19T00:39:36.158262,Transaction 488
TXN00000489,101-009,367.05,2025-09-19T00:39:36.158264,Transaction 489
TXN00000490,101-000,490.5,2025-09-19T00:39:36.158266,Transaction 490
TXN00000491,101-001,613.95,2025-09-19T00:39:36.158267,Transaction 491
TXN00000492,101-002,737.4,2025-09-19T00:39:36.158269,Transaction 492
TXN00000493,101-003,860.85,2025-09-19T00:39:36.158271,Transaction 493
TXN00000494,101-004,984.3,2025-09-19T00:39:36.158272,Transaction 494
TXN00000495,101-005,1107.75,2025-09-19T00:39:36.158274,Transaction 495
TXN00000496,101-006,1231.2,2025-09-19T00:39:36.158276,Transaction 496
TXN00000497,101-007,1354.65,2025-09-19T00:39:36.158277,Transaction 497
TXN00000498,101-008,1478.1,2025-09-19T00:39:36.158279,Transaction 498
TXN00000499,101-009,1601.55,2025-09-19T00:39:36.158281,Transaction 499
TXN00000500,101-000,1725.0,2025-09-19T00:39:36.158282,Transaction 500
TXN00000501,101-001,1848.45,2025-09-19T00:39:36.158284,Transaction 501
TXN00000502,101-002,1971.9,2025-09-19T00:39:36.158286,Transaction 502
TXN00000503,101-003,2095.35,2025-09-19T00:39:36.158287,Transaction 503
TXN00000504,101-004,2218.8,2025-09-19T00:39:36.158289,Transaction 504
TXN00000505,101-005,2342.25,2025-09-19T00:39:36.158291,Transaction 505
TXN00000506,101-006,2465.7,2025-09-19T00:39:36.158292,Transaction 506
TXN00000507,101-007,2589.15,2025-09-19T00:39:36.158294,Transaction 507
TXN00000508,101-008,2712.6,2025-09-19T00:39:36.158296,Transaction 508
TXN00000509,101-009,2836.05,2025-09-19T00:39:36.158297,Transaction 509
TXN00000510,101-000,2959.5,2025-09-19T00:39:36.158299,Transaction 510
TXN00000511,101-001,3082.95,2025-09-19T00:39:36.158301,Transaction 511
TXN00000512,101-002,3206.4,2025-09-19T00:39:36.158302,Transaction 512
TXN00000513,101-003,3329.85,2025-09-19T00:39:36.158304,Transaction 513
TXN00000514,101-004,3453.3,2025-09-19T00:39:36.158305,Transaction 514
TXN00000515,101-005,3576.75,2025-09-19T00:39:36.158307,Transaction 515
TXN00000516,101-006,3700.2,2025-09-19T00:39:36.158309,Transaction 516
TXN00000517,101-007,3823.65,2025-09-19T00:39:36.158310,Transaction 517
TXN00000518,101-008,3947.1,2025-09-19T00:39:36.158312,Transaction 518
TXN00000519,101-009,4070.55,2025-09-19T00:39:36.158314,Transaction 519
TXN00000520,101-000,4194.0,2025-09-19T00:39:36.158315,Transaction 520
TXN00000521,101-001,4317.45,2025-09-19T00:39:36.158317,Transaction 521
TXN00000522,101-002,4440.9,2025-09-19T00:39:36.158319,Transaction 522
TXN00000523,101-003,4564.35,2025-09-19T00:39:36.158321,Transaction 523
TXN00000524,101-004,4687.8,2025-09-19T00:39:36.158322,Transaction 524
TXN00000525,101-005,4811.25,2025-09-19T00:39:36.158324,Transaction 525
TXN00000526,101-006,4934.7,2025-09-19T00:39:36.158326,Transaction 526
TXN00000527,101-007,5058.15,2025-09-19T00:39:36.158327,Transaction 527
TXN00000528,101-008,5181.6,2025-09-19T00:39:36.158329,Transaction 528
TXN00000529,101-009,5305.05,2025-09-19T00:39:36.158330,Transaction 529
TXN00000530,101-000,5428.5,2025-09-19T00:39:36.158332,Transaction 530
TXN00000531,101-001,5551.95,2025-09-19T00:39:36.158334,Transaction 531
TXN00000532,101-002,5675.4,2025-09-19T00:39:36.158335,Transaction 532
TXN00000533,101-003,5798.85,2025-09-19T00:39:36.158337,Transaction 533
TXN00000534,101-004,5922.3,2025-09-19T00:39:36.158339,Transaction 534
TXN00000535,101-005,6045.75,2025-09-19T00:39:36.158340,Transaction 535
TXN00000536,101-006,6169.2,2025-09-19T00:39:36.158342,Transaction 536
TXN00000537,101-007,6292.65,2025-09-19T00:39:36.158344,Transaction 537
TXN00000538,101-008,6416.1,2025-09-19T00:39:36.158345,Transaction 538
TXN00000539,101-009,6539.55,2025-09-19T00:39:36.158347,Transaction 539
TXN00000540,101-000,6663.0,2025-09-19T00:39:36.158349,Transaction 540
TXN00000541,101-001,6786.45,2025-09-19T00:39:36.158350,Transaction 541
TXN00000542,101-002,6909.9,2025-09-19T00:39:36.158352,Transaction 542
TXN00000543,101-003,7033.35,2025-09-19T00:39:36.158354,Transaction 543
TXN00000544,101-004,7156.8,2025-09-19T00:39:36.158355,Transaction 544
TXN00000545,101-005,7280.25,2025-09-19T00:39:36.158357,Transaction 545
TXN00000546,101-006,7403.7,2025-09-19T00:39:36.158358,Transaction 546
TXN00000547,101-007,7527.15,2025-09-19T00:39:36.158360,Transaction 547
TXN00000548,101-008,7650.6,2025-09-19T00:39:36.158362,Transaction 548
TXN00000549,101-009,7774.05,2025-09-19T00:39:36.158363,Transaction 549
TXN00000550,101-000,7897.5,2025-09-19T00:39:36.158365,Transaction 550
TXN00000551,101-001,8020.95,2025-09-19T00:39:36.158367,Transaction 551
TXN00000552,101-002,8144.4,2025-09-19T00:39:36.158368,Transaction 552
TXN00000553,101-003,8267.85,2025-09-19T00:39:36.158370,Transaction 553
TXN00000554,101-004,8391.3,2025-09-19T00:39:36.158372,Transaction 554
TXN00000555,101-005,8514.75,2025-09-19T00:39:36.158373,Transaction 555
TXN00000556,101-006,8638.2,2025-09-19T00:39:36.158375,Transaction 556
TXN00000557,101-007,8761.65,2025-09-19T00:39:36.158377,Transaction 557
TXN00000558,101-008,8885.1,2025-09-19T00:39:36.158378,Transaction 558
TXN00000559,101-009,9008.55,2025-09-19T00:39:36.158380,Transaction 559
TXN00000560,101-000,9132.0,2025-09-19T00:39:36.158382,Transaction 560
TXN00000561,101-001,9255.45,2025-09-19T00:39:36.158383,Transaction 561
TXN00000562,101-002,9378.9,2025-09-19T00:39:36.158385,Transaction 562
TXN00000563,101-003,9502.35,2025-09-19T00:39:36.158387,Transaction 563
TXN00000564,101-004,9625.8,2025-09-19T00:39:36.158388,Transaction 564
TXN00000565,101-005,9749.25,2025-09-19T00:39:36.158390,Transaction 565
TXN00000566,101-006,9872.7,2025-09-19T00:39:36.158392,Transaction 566
TXN00000567,101-007,9996.15,2025-09-19T00:39:36.158394,Transaction 567
TXN00000568,101-008,119.6,2025-09-19T00:39:36.158396,Transaction 568
TXN00000569,101-009,243.05,2025-09-19T00:39:36.158397,Transaction 569
TXN00000570,101-000,366.5,2025-09-19T00:39:36.158399,Transaction 570
TXN00000571,101-001,489.95,2025-09-19T00:39:36.158401,Transaction 571
TXN00000572,101-002,613.4,2025-09-19T00:39:36.158403,Transaction 572
TXN00000573,101-003,736.85,2025-09-19T00:39:36.158404,Transaction 573
TXN00000574,101-004,860.3,2025-09-19T00:39:36.158406,Transaction 574
TXN00000575,101-005,983.75,2025-09-19T00:39:36.158407,Transaction 575
TXN00000576,101-006,1107.2,2025-09-19T00:39:36.158409,Transaction 576
TXN00000577,101-007,1230.65,2025-09-19T00:39:36.158411,Transaction 577
TXN00000578,101-008,1354.1,2025-09-19T00:39:36.158412,Transaction 578
TXN00000579,101-009,1477.55,2025-09-19T00:39:36.158414,Transaction 579
TXN00000580,101-000,1601.0,2025-09-19T00:39:36.158416,Transaction 580
TXN00000581,101-001,1724.45,2025-09-19T00:39:36.158417,Transaction 581
TXN00000582,101-002,1847.9,2025-09-19T00:39:36.158419,Transaction 582
TXN00000583,101-003,1971.35,2025-09-19T00:39:36.158421,Transaction 583
TXN00000584,101-004,2094.8,2025-09-19T00:39:36.158422,Transaction 584
TXN00000585,101-005,2218.25,2025-09-19T00:39:36.158424,Transaction 585
TXN00000586,101-006,2341.7,2025-09-19T00:39:36.158426,Transaction 586
TXN00000587,101-007,2465.15,2025-09-19T00:39:36.158428,Transaction 587
TXN00000588,101-008,2588.6,2025-09-19T00:39:36.158429,Transaction 588
TXN00000589,101-009,2712.05,2025-09-19T00:39:36.158431,Transaction 589
TXN00000590,101-000,2835.5,2025-09-19T00:39:36.158433,Transaction 590
TXN00000591,101-001,2958.95,2025-09-19T00:39:36.158434,Transaction 591
TXN00000592,101-002,3082.4,2025-09-19T00:39:36.158436,Transaction 592
TXN00000593,101-003,3205.85,2025-09-19T00:39:36.158438,Transaction 593
TXN00000594,101-004,3329.3,2025-09-19T00:39:36.158439,Transaction 594
TXN00000595,101-005,3452.75,2025-09-19T00:39:36.158441,Transaction 595
TXN00000596,101-006,3576.2,2025-09-19T00:39:36.158443,Transaction 596
TXN00000597,101-007,3699.65,2025-09-19T00:39:36.158444,Transaction 597
TXN00000598,101-008,3823.1,2025-09-19T00:39:36.158446,Transaction 598
TXN00000599,101-009,3946.55,2025-09-19T00:39:36.158448,Transaction 599
TXN00000600,101-000,4070.0,2025-09-19T00:39:36.158449,Transaction 600
TXN00000601,101-001,4193.45,2025-09-19T00:39:36.158451,Transaction 601
TXN00000602,101-002,4316.9,2025-09-19T00:39:36.158453,Transaction 602
TXN00000603,101-003,4440.35,2025-09-19T00:39:36.158454,Transaction 603
TXN00000604,101-004,4563.8,2025-09-19T00:39:36.158456,Transaction 604
TXN00000605,101-005,4687.25,2025-09-19T00:39:36.158458,Transaction 605
TXN00000606,101-006,4810.7,2025-09-19T00:39:36.158459,Transaction 606
TXN00000607,101-007,4934.15,2025-09-19T00:39:36.158461,Transaction 607
TXN00000608,101-008,5057.6,2025-09-19T00:39:36.158463,Transaction 608
TXN00000609,101-009,5181.05,2025-09-19T00:39:36.158465,Transaction 609
TXN00000610,101-000,5304.5,2025-09-19T00:39:36.158466,Transaction 610
TXN00000611,101-001,5427.95,2025-09-19T00:39:36.158468,Transaction 611
TXN00000612,101-002,5551.4,2025-09-19T00:39:36.158470,Transaction 612
TXN00000613,101-003,5674.85,2025-09-19T00:39:36.158471,Transaction 613
TXN00000614,101-004,5798.3,2025-09-19T00:39:36.158473,Transaction 614
TXN00000615,101-005,5921.75,2025-09-19T00:39:36.158474,Transaction 615
TXN00000616,101-006,6045.2,2025-09-19T00:39:36.158476,Transaction 616
TXN00000617,101-007,6168.65,2025-09-19T00:39:36.158478,Transaction 617
TXN00000618,101-008,6292.1,2025-09-19T00:39:36.158479,Transaction 618
TXN00000619,101-009,6415.55,2025-09-19T00:39:36.158481,Transaction 619
TXN00000620,101-000,6539.0,2025-09-19T00:39:36.158483,Transaction 620
TXN00000621,101-001,6662.45,2025-09-19T00:39:36.158484,Transaction 621
TXN00000622,101-002,6785.9,2025-09-19T00:39:36.158486,Transaction 622
TXN00000623,101-003,6909.35,2025-09-19T00:39:36.158488,Transaction 623
TXN00000624,101-004,7032.8,2025-09-19T00:39:36.158489,Transaction 624
TXN00000625,101-005,7156.25,2025-09-19T00:39:36.158491,Transaction 625
TXN00000626,101-006,7279.7,2025-09-19T00:39:36.158493,Transaction 626
TXN00000627,101-007,7403.15,2025-09-19T00:39:36.158494,Transaction 627
TXN00000628,101-008,7526.6,2025-09-19T00:39:36.158496,Transaction 628
TXN00000629,101-009,7650.05,2025-09-19T00:39:36.158498,Transaction 629
TXN00000630,101-000,7773.5,2025-09-19T00:39:36.158500,Transaction 630
TXN00000631,101-001,7896.95,2025-09-19T00:39:36.158501,Transaction 631
TXN00000632,101-002,8020.4,2025-09-19T00:39:36.158503,Transaction 632
TXN00000633,101-003,8143.85,2025-09-19T00:39:36.158505,Transaction 633
TXN00000634,101-004,8267.3,2025-09-19T00:39:36.158507,Transaction 634
TXN00000635,101-005,8390.75,2025-09-19T00:39:36.158508,Transaction 635
TXN00000636,101-006,8514.2,2025-09-19T00:39:36.158510,Transaction 636
TXN00000637,101-007,8637.65,2025-09-19T00:39:36.158512,Transaction 637
TXN00000638,101-008,8761.1,2025-09-19T00:39:36.158513,Transaction 638
TXN00000639,101-009,8884.55,2025-09-19T00:39:36.158515,Transaction 639
